subject,condition,target,time,Animate
ANCAT18,FamiliarDog,Animate,150,TRUE
ANCAT18,FamiliarDog,Animate,167,TRUE
ANCAT18,FamiliarDog,Animate,183,TRUE
ANCAT18,FamiliarDog,Animate,200,TRUE
ANCAT18,FamiliarDog,Animate,217,TRUE
ANCAT18,FamiliarDog,Animate,233,TRUE
ANCAT18,FamiliarDog,Animate,250,TRUE
ANCAT18,FamiliarDog,Animate,267,TRUE
ANCAT18,FamiliarDog,Animate,283,TRUE
ANCAT18,FamiliarDog,Animate,300,TRUE
ANCAT18,FamiliarDog,Animate,317,TRUE
ANCAT18,FamiliarDog,Animate,333,TRUE
ANCAT18,FamiliarDog,Animate,350,TRUE
ANCAT18,FamiliarDog,Animate,367,TRUE
ANCAT18,FamiliarDog,Animate,383,TRUE
ANCAT18,FamiliarDog,Animate,400,TRUE
ANCAT18,FamiliarDog,Animate,417,TRUE
ANCAT18,FamiliarDog,Animate,433,TRUE
ANCAT18,FamiliarDog,Animate,450,TRUE
ANCAT18,FamiliarDog,Animate,467,TRUE
ANCAT18,FamiliarDog,Animate,483,TRUE
ANCAT18,FamiliarDog,Animate,500,TRUE
ANCAT18,FamiliarDog,Animate,517,TRUE
ANCAT18,FamiliarDog,Animate,533,TRUE
ANCAT18,FamiliarDog,Animate,550,TRUE
ANCAT18,FamiliarDog,Animate,567,TRUE
ANCAT18,FamiliarDog,Animate,583,TRUE
ANCAT18,FamiliarDog,Animate,600,TRUE
ANCAT18,FamiliarDog,Animate,617,TRUE
ANCAT18,FamiliarDog,Animate,633,TRUE
ANCAT18,FamiliarDog,Animate,650,TRUE
ANCAT18,FamiliarDog,Animate,667,TRUE
ANCAT18,FamiliarDog,Animate,683,TRUE
ANCAT18,FamiliarDog,Animate,700,TRUE
ANCAT18,FamiliarDog,Animate,717,TRUE
ANCAT18,FamiliarDog,Animate,733,TRUE
ANCAT18,FamiliarDog,Animate,750,TRUE
ANCAT18,FamiliarDog,Animate,767,TRUE
ANCAT18,FamiliarDog,Animate,783,TRUE
ANCAT18,FamiliarDog,Animate,800,TRUE
ANCAT18,FamiliarDog,Animate,817,TRUE
ANCAT18,FamiliarDog,Animate,833,TRUE
ANCAT18,FamiliarDog,Animate,850,TRUE
ANCAT18,FamiliarDog,Animate,867,TRUE
ANCAT18,FamiliarDog,Animate,883,TRUE
ANCAT18,FamiliarDog,Animate,900,TRUE
ANCAT18,FamiliarDog,Animate,917,TRUE
ANCAT18,FamiliarDog,Animate,933,TRUE
ANCAT18,FamiliarDog,Animate,950,TRUE
ANCAT18,FamiliarDog,Animate,967,TRUE
ANCAT18,FamiliarDog,Animate,983,TRUE
ANCAT18,FamiliarDog,Animate,1000,TRUE
ANCAT18,FamiliarDog,Animate,1017,TRUE
ANCAT18,FamiliarDog,Animate,1033,TRUE
ANCAT18,FamiliarDog,Animate,1050,TRUE
ANCAT18,FamiliarDog,Animate,1067,TRUE
ANCAT18,FamiliarDog,Animate,1083,TRUE
ANCAT18,FamiliarDog,Animate,1100,TRUE
ANCAT18,FamiliarDog,Animate,1117,TRUE
ANCAT18,FamiliarDog,Animate,1133,TRUE
ANCAT18,FamiliarDog,Animate,1150,TRUE
ANCAT18,FamiliarDog,Animate,1167,TRUE
ANCAT18,FamiliarDog,Animate,1183,TRUE
ANCAT18,FamiliarDog,Animate,1200,TRUE
ANCAT18,FamiliarDog,Animate,1217,TRUE
ANCAT18,FamiliarDog,Animate,1233,TRUE
ANCAT18,FamiliarDog,Animate,1250,TRUE
ANCAT18,FamiliarDog,Animate,1267,TRUE
ANCAT18,FamiliarDog,Animate,1283,TRUE
ANCAT18,FamiliarDog,Animate,1300,TRUE
ANCAT18,FamiliarDog,Animate,1317,TRUE
ANCAT18,FamiliarDog,Animate,1333,TRUE
ANCAT18,FamiliarDog,Animate,1350,TRUE
ANCAT18,FamiliarDog,Animate,1367,TRUE
ANCAT18,FamiliarDog,Animate,1383,TRUE
ANCAT18,FamiliarDog,Animate,1400,TRUE
ANCAT18,FamiliarDog,Animate,1417,TRUE
ANCAT18,FamiliarDog,Animate,1433,TRUE
ANCAT18,FamiliarDog,Animate,1450,TRUE
ANCAT18,FamiliarDog,Animate,1467,TRUE
ANCAT18,FamiliarDog,Animate,1483,TRUE
ANCAT18,FamiliarDog,Animate,1517,FALSE
ANCAT18,FamiliarDog,Animate,1533,FALSE
ANCAT18,FamiliarDog,Animate,1550,FALSE
ANCAT18,FamiliarDog,Animate,1567,FALSE
ANCAT18,FamiliarDog,Animate,1583,FALSE
ANCAT18,FamiliarDog,Animate,1600,FALSE
ANCAT18,FamiliarDog,Animate,1617,FALSE
ANCAT18,FamiliarDog,Animate,1633,FALSE
ANCAT18,FamiliarDog,Animate,1650,FALSE
ANCAT18,FamiliarDog,Animate,1667,FALSE
ANCAT18,FamiliarDog,Animate,1683,FALSE
ANCAT18,FamiliarDog,Animate,1700,FALSE
ANCAT18,FamiliarDog,Animate,1717,FALSE
ANCAT18,FamiliarDog,Animate,1733,FALSE
ANCAT18,FamiliarDog,Animate,1750,FALSE
ANCAT18,FamiliarDog,Animate,1767,FALSE
ANCAT18,FamiliarDog,Animate,1783,FALSE
ANCAT18,FamiliarDog,Animate,1800,FALSE
ANCAT18,FamiliarDog,Animate,1817,FALSE
ANCAT18,FamiliarDog,Animate,1833,FALSE
ANCAT18,FamiliarDog,Animate,1850,FALSE
ANCAT18,FamiliarDog,Animate,1867,FALSE
ANCAT18,FamiliarDog,Animate,1883,FALSE
ANCAT18,FamiliarDog,Animate,1900,FALSE
ANCAT18,FamiliarDog,Animate,1917,FALSE
ANCAT18,FamiliarDog,Animate,1933,FALSE
ANCAT18,FamiliarDog,Animate,1950,FALSE
ANCAT18,FamiliarDog,Animate,1967,FALSE
ANCAT18,FamiliarDog,Animate,1983,FALSE
ANCAT18,FamiliarDog,Animate,2000,FALSE
ANCAT18,FamiliarDog,Animate,2017,FALSE
ANCAT18,FamiliarDog,Animate,2033,FALSE
ANCAT18,FamiliarDog,Animate,2050,FALSE
ANCAT18,FamiliarDog,Animate,2067,FALSE
ANCAT18,FamiliarDog,Animate,2083,FALSE
ANCAT18,FamiliarDog,Animate,2100,FALSE
ANCAT18,FamiliarDog,Animate,2117,FALSE
ANCAT18,FamiliarDog,Animate,2133,FALSE
ANCAT18,FamiliarDog,Animate,2150,FALSE
ANCAT18,FamiliarDog,Animate,2167,FALSE
ANCAT18,FamiliarDog,Animate,2183,FALSE
ANCAT18,FamiliarDog,Animate,2200,FALSE
ANCAT18,FamiliarDog,Animate,2217,FALSE
ANCAT18,FamiliarDog,Animate,2233,FALSE
ANCAT18,FamiliarDog,Animate,2250,FALSE
ANCAT18,FamiliarDog,Animate,2267,FALSE
ANCAT18,FamiliarDog,Animate,2283,FALSE
ANCAT18,FamiliarDog,Animate,2300,FALSE
ANCAT18,FamiliarDog,Animate,2317,FALSE
ANCAT18,FamiliarDog,Animate,2333,FALSE
ANCAT18,FamiliarDog,Animate,2350,FALSE
ANCAT18,FamiliarDog,Animate,2367,FALSE
ANCAT18,FamiliarDog,Animate,2383,FALSE
ANCAT18,FamiliarDog,Animate,2400,FALSE
ANCAT18,FamiliarDog,Animate,2417,FALSE
ANCAT18,FamiliarDog,Animate,2433,FALSE
ANCAT18,FamiliarDog,Animate,2450,FALSE
ANCAT18,FamiliarDog,Animate,2467,FALSE
ANCAT18,FamiliarDog,Animate,2483,FALSE
ANCAT18,FamiliarDog,Animate,2500,FALSE
ANCAT18,FamiliarDog,Animate,2517,FALSE
ANCAT18,FamiliarDog,Animate,2533,FALSE
ANCAT18,FamiliarDog,Animate,2550,FALSE
ANCAT18,FamiliarDog,Animate,2567,FALSE
ANCAT18,FamiliarDog,Animate,2583,FALSE
ANCAT18,FamiliarDog,Animate,2600,FALSE
ANCAT18,FamiliarDog,Animate,2617,FALSE
ANCAT18,FamiliarDog,Animate,2633,FALSE
ANCAT18,FamiliarDog,Animate,2650,FALSE
ANCAT18,FamiliarDog,Animate,2667,FALSE
ANCAT18,FamiliarDog,Animate,2683,FALSE
ANCAT18,FamiliarDog,Animate,2700,FALSE
ANCAT18,FamiliarDog,Animate,2717,FALSE
ANCAT18,FamiliarDog,Animate,2733,FALSE
ANCAT18,FamiliarDog,Animate,2750,FALSE
ANCAT18,FamiliarDog,Animate,2767,FALSE
ANCAT18,FamiliarDog,Animate,2783,FALSE
ANCAT18,FamiliarDog,Animate,2800,FALSE
ANCAT18,FamiliarDog,Animate,2817,FALSE
ANCAT18,FamiliarDog,Animate,2833,FALSE
ANCAT18,FamiliarDog,Animate,2850,FALSE
ANCAT18,FamiliarDog,Animate,2867,FALSE
ANCAT18,FamiliarDog,Animate,2883,FALSE
ANCAT18,FamiliarDog,Animate,2900,FALSE
ANCAT18,FamiliarDog,Animate,2917,FALSE
ANCAT18,FamiliarDog,Animate,2933,FALSE
ANCAT18,FamiliarDog,Animate,2950,FALSE
ANCAT18,FamiliarDog,Animate,2967,FALSE
ANCAT18,FamiliarDog,Animate,2983,FALSE
ANCAT18,FamiliarDog,Animate,3000,FALSE
ANCAT18,FamiliarDog,Animate,3017,FALSE
ANCAT18,FamiliarDog,Animate,3033,FALSE
ANCAT18,FamiliarDog,Animate,3050,FALSE
ANCAT18,FamiliarDog,Animate,3067,FALSE
ANCAT18,FamiliarDog,Animate,3083,FALSE
ANCAT18,FamiliarDog,Animate,3100,FALSE
ANCAT18,FamiliarDog,Animate,3117,FALSE
ANCAT18,FamiliarDog,Animate,3133,FALSE
ANCAT18,FamiliarDog,Animate,3150,FALSE
ANCAT18,FamiliarDog,Animate,3167,FALSE
ANCAT18,FamiliarDog,Animate,3183,FALSE
ANCAT18,FamiliarDog,Animate,3200,FALSE
ANCAT18,FamiliarDog,Animate,3217,FALSE
ANCAT18,FamiliarDog,Animate,3233,FALSE
ANCAT18,FamiliarDog,Animate,3250,FALSE
ANCAT18,FamiliarDog,Animate,3267,FALSE
ANCAT18,FamiliarDog,Animate,3283,FALSE
ANCAT18,FamiliarDog,Animate,3300,FALSE
ANCAT18,FamiliarDog,Animate,3317,FALSE
ANCAT18,FamiliarDog,Animate,3350,TRUE
ANCAT18,FamiliarDog,Animate,3367,TRUE
ANCAT18,FamiliarDog,Animate,3383,TRUE
ANCAT18,FamiliarDog,Animate,3400,TRUE
ANCAT18,FamiliarDog,Animate,3417,TRUE
ANCAT18,FamiliarDog,Animate,3433,TRUE
ANCAT18,FamiliarDog,Animate,3450,TRUE
ANCAT18,FamiliarDog,Animate,3467,TRUE
ANCAT18,FamiliarDog,Animate,3483,TRUE
ANCAT18,FamiliarDog,Animate,3500,TRUE
ANCAT18,FamiliarDog,Animate,3517,TRUE
ANCAT18,FamiliarDog,Animate,3533,TRUE
ANCAT18,FamiliarDog,Animate,3550,TRUE
ANCAT18,FamiliarDog,Animate,3567,TRUE
ANCAT18,FamiliarDog,Animate,3583,TRUE
ANCAT18,FamiliarDog,Animate,3600,TRUE
ANCAT18,FamiliarDog,Animate,3617,TRUE
ANCAT18,FamiliarDog,Animate,3633,TRUE
ANCAT18,FamiliarDog,Animate,3650,TRUE
ANCAT18,FamiliarDog,Animate,3667,TRUE
ANCAT18,FamiliarDog,Animate,3683,TRUE
ANCAT18,FamiliarDog,Animate,3700,TRUE
ANCAT18,FamiliarDog,Animate,3717,TRUE
ANCAT18,FamiliarDog,Animate,3733,TRUE
ANCAT18,FamiliarDog,Animate,3750,TRUE
ANCAT18,FamiliarDog,Animate,3767,TRUE
ANCAT18,FamiliarDog,Animate,3783,TRUE
ANCAT18,FamiliarDog,Animate,3800,TRUE
ANCAT18,FamiliarDog,Animate,3817,TRUE
ANCAT18,FamiliarDog,Animate,3833,TRUE
ANCAT18,FamiliarDog,Animate,3850,TRUE
ANCAT18,FamiliarDog,Animate,3867,TRUE
ANCAT18,FamiliarDog,Animate,3883,TRUE
ANCAT18,FamiliarDog,Animate,5450,TRUE
ANCAT18,FamiliarDog,Animate,5467,TRUE
ANCAT18,FamiliarDog,Animate,5483,TRUE
ANCAT18,FamiliarHorse,Animate,0,TRUE
ANCAT18,FamiliarHorse,Animate,17,TRUE
ANCAT18,FamiliarHorse,Animate,33,TRUE
ANCAT18,FamiliarHorse,Animate,50,TRUE
ANCAT18,FamiliarHorse,Animate,67,TRUE
ANCAT18,FamiliarHorse,Animate,83,TRUE
ANCAT18,FamiliarHorse,Animate,100,TRUE
ANCAT18,FamiliarHorse,Animate,117,TRUE
ANCAT18,FamiliarHorse,Animate,133,TRUE
ANCAT18,FamiliarHorse,Animate,150,TRUE
ANCAT18,FamiliarHorse,Animate,167,TRUE
ANCAT18,FamiliarHorse,Animate,183,TRUE
ANCAT18,FamiliarHorse,Animate,200,TRUE
ANCAT18,FamiliarHorse,Animate,217,TRUE
ANCAT18,FamiliarHorse,Animate,233,TRUE
ANCAT18,FamiliarHorse,Animate,250,TRUE
ANCAT18,FamiliarHorse,Animate,267,TRUE
ANCAT18,FamiliarHorse,Animate,283,TRUE
ANCAT18,FamiliarHorse,Animate,300,TRUE
ANCAT18,FamiliarHorse,Animate,317,TRUE
ANCAT18,FamiliarHorse,Animate,333,TRUE
ANCAT18,FamiliarHorse,Animate,350,TRUE
ANCAT18,FamiliarHorse,Animate,367,TRUE
ANCAT18,FamiliarHorse,Animate,383,TRUE
ANCAT18,FamiliarHorse,Animate,400,TRUE
ANCAT18,FamiliarHorse,Animate,417,TRUE
ANCAT18,FamiliarHorse,Animate,433,TRUE
ANCAT18,FamiliarHorse,Animate,450,TRUE
ANCAT18,FamiliarHorse,Animate,467,TRUE
ANCAT18,FamiliarHorse,Animate,483,TRUE
ANCAT18,FamiliarHorse,Animate,500,TRUE
ANCAT18,FamiliarHorse,Animate,517,TRUE
ANCAT18,FamiliarHorse,Animate,533,TRUE
ANCAT18,FamiliarHorse,Animate,550,TRUE
ANCAT18,FamiliarHorse,Animate,567,TRUE
ANCAT18,FamiliarHorse,Animate,583,TRUE
ANCAT18,FamiliarHorse,Animate,600,TRUE
ANCAT18,FamiliarHorse,Animate,617,TRUE
ANCAT18,FamiliarHorse,Animate,633,TRUE
ANCAT18,FamiliarHorse,Animate,650,TRUE
ANCAT18,FamiliarHorse,Animate,667,TRUE
ANCAT18,FamiliarHorse,Animate,683,TRUE
ANCAT18,FamiliarHorse,Animate,700,TRUE
ANCAT18,FamiliarHorse,Animate,717,TRUE
ANCAT18,FamiliarHorse,Animate,733,TRUE
ANCAT18,FamiliarHorse,Animate,750,TRUE
ANCAT18,FamiliarHorse,Animate,767,TRUE
ANCAT18,FamiliarHorse,Animate,783,TRUE
ANCAT18,FamiliarHorse,Animate,800,TRUE
ANCAT18,FamiliarHorse,Animate,817,TRUE
ANCAT18,FamiliarHorse,Animate,833,TRUE
ANCAT18,FamiliarHorse,Animate,850,TRUE
ANCAT18,FamiliarHorse,Animate,867,TRUE
ANCAT18,FamiliarHorse,Animate,883,TRUE
ANCAT18,FamiliarHorse,Animate,900,TRUE
ANCAT18,FamiliarHorse,Animate,917,TRUE
ANCAT18,FamiliarHorse,Animate,933,TRUE
ANCAT18,FamiliarHorse,Animate,950,TRUE
ANCAT18,FamiliarHorse,Animate,967,TRUE
ANCAT18,FamiliarHorse,Animate,983,TRUE
ANCAT18,FamiliarHorse,Animate,1000,TRUE
ANCAT18,FamiliarHorse,Animate,1017,TRUE
ANCAT18,FamiliarHorse,Animate,1033,TRUE
ANCAT18,FamiliarHorse,Animate,1050,TRUE
ANCAT18,FamiliarHorse,Animate,1067,TRUE
ANCAT18,FamiliarHorse,Animate,1083,TRUE
ANCAT18,FamiliarHorse,Animate,1100,TRUE
ANCAT18,FamiliarHorse,Animate,1117,TRUE
ANCAT18,FamiliarHorse,Animate,1133,TRUE
ANCAT18,FamiliarHorse,Animate,1150,TRUE
ANCAT18,FamiliarHorse,Animate,1167,TRUE
ANCAT18,FamiliarHorse,Animate,1183,TRUE
ANCAT18,FamiliarHorse,Animate,1200,TRUE
ANCAT18,FamiliarHorse,Animate,1217,TRUE
ANCAT18,FamiliarHorse,Animate,1233,TRUE
ANCAT18,FamiliarHorse,Animate,1250,TRUE
ANCAT18,FamiliarHorse,Animate,1267,TRUE
ANCAT18,FamiliarHorse,Animate,1283,TRUE
ANCAT18,FamiliarHorse,Animate,1300,TRUE
ANCAT18,FamiliarHorse,Animate,1317,TRUE
ANCAT18,FamiliarHorse,Animate,1333,TRUE
ANCAT18,FamiliarHorse,Animate,1350,TRUE
ANCAT18,FamiliarHorse,Animate,1367,TRUE
ANCAT18,FamiliarHorse,Animate,1383,TRUE
ANCAT18,FamiliarHorse,Animate,1400,TRUE
ANCAT18,FamiliarHorse,Animate,1417,TRUE
ANCAT18,FamiliarHorse,Animate,1433,TRUE
ANCAT18,FamiliarHorse,Animate,1450,TRUE
ANCAT18,FamiliarHorse,Animate,1467,TRUE
ANCAT18,FamiliarHorse,Animate,1483,TRUE
ANCAT18,FamiliarHorse,Animate,1500,TRUE
ANCAT18,FamiliarHorse,Animate,1517,TRUE
ANCAT18,FamiliarHorse,Animate,1533,TRUE
ANCAT18,FamiliarHorse,Animate,1550,TRUE
ANCAT18,FamiliarHorse,Animate,1567,TRUE
ANCAT18,FamiliarHorse,Animate,1583,TRUE
ANCAT18,FamiliarHorse,Animate,1600,TRUE
ANCAT18,FamiliarHorse,Animate,1617,TRUE
ANCAT18,FamiliarHorse,Animate,1633,TRUE
ANCAT18,FamiliarHorse,Animate,1650,TRUE
ANCAT18,FamiliarHorse,Animate,1667,TRUE
ANCAT18,FamiliarHorse,Animate,1683,TRUE
ANCAT18,FamiliarHorse,Animate,1700,TRUE
ANCAT18,FamiliarHorse,Animate,1717,TRUE
ANCAT18,FamiliarHorse,Animate,1733,TRUE
ANCAT18,FamiliarHorse,Animate,1750,TRUE
ANCAT18,FamiliarHorse,Animate,1767,TRUE
ANCAT18,FamiliarHorse,Animate,1783,TRUE
ANCAT18,FamiliarHorse,Animate,1800,TRUE
ANCAT18,FamiliarHorse,Animate,1817,TRUE
ANCAT18,FamiliarHorse,Animate,1833,TRUE
ANCAT18,FamiliarHorse,Animate,1850,TRUE
ANCAT18,FamiliarHorse,Animate,1867,TRUE
ANCAT18,FamiliarHorse,Animate,1883,TRUE
ANCAT18,FamiliarHorse,Animate,1900,TRUE
ANCAT18,FamiliarHorse,Animate,1917,TRUE
ANCAT18,FamiliarHorse,Animate,1933,TRUE
ANCAT18,FamiliarHorse,Animate,1950,TRUE
ANCAT18,FamiliarHorse,Animate,1967,TRUE
ANCAT18,FamiliarHorse,Animate,1983,TRUE
ANCAT18,FamiliarHorse,Animate,2000,TRUE
ANCAT18,FamiliarHorse,Animate,2017,TRUE
ANCAT18,FamiliarHorse,Animate,2033,TRUE
ANCAT18,FamiliarHorse,Animate,2050,TRUE
ANCAT18,FamiliarHorse,Animate,2067,TRUE
ANCAT18,FamiliarHorse,Animate,2083,TRUE
ANCAT18,FamiliarHorse,Animate,2100,TRUE
ANCAT18,FamiliarHorse,Animate,2117,TRUE
ANCAT18,FamiliarHorse,Animate,2133,TRUE
ANCAT18,FamiliarHorse,Animate,2150,TRUE
ANCAT18,FamiliarHorse,Animate,2167,TRUE
ANCAT18,FamiliarHorse,Animate,2183,TRUE
ANCAT18,FamiliarHorse,Animate,2200,TRUE
ANCAT18,FamiliarHorse,Animate,2217,TRUE
ANCAT18,FamiliarHorse,Animate,2233,TRUE
ANCAT18,FamiliarHorse,Animate,2250,TRUE
ANCAT18,FamiliarHorse,Animate,2267,TRUE
ANCAT18,FamiliarHorse,Animate,2283,TRUE
ANCAT18,FamiliarHorse,Animate,2300,TRUE
ANCAT18,FamiliarHorse,Animate,2317,TRUE
ANCAT18,FamiliarHorse,Animate,2333,TRUE
ANCAT18,FamiliarHorse,Animate,2350,TRUE
ANCAT18,FamiliarHorse,Animate,2367,TRUE
ANCAT18,FamiliarHorse,Animate,2383,TRUE
ANCAT18,FamiliarHorse,Animate,2400,TRUE
ANCAT18,FamiliarHorse,Animate,2417,TRUE
ANCAT18,FamiliarHorse,Animate,2433,TRUE
ANCAT18,FamiliarHorse,Animate,2450,TRUE
ANCAT18,FamiliarHorse,Animate,2467,TRUE
ANCAT18,FamiliarHorse,Animate,2483,TRUE
ANCAT18,FamiliarHorse,Animate,2500,TRUE
ANCAT18,FamiliarHorse,Animate,5267,TRUE
ANCAT18,FamiliarHorse,Animate,5283,TRUE
ANCAT18,FamiliarHorse,Animate,5300,TRUE
ANCAT18,FamiliarHorse,Animate,5317,TRUE
ANCAT18,FamiliarHorse,Animate,5333,TRUE
ANCAT18,FamiliarHorse,Animate,5350,TRUE
ANCAT18,FamiliarHorse,Animate,5367,TRUE
ANCAT18,FamiliarHorse,Animate,5383,TRUE
ANCAT18,FamiliarHorse,Animate,5400,TRUE
ANCAT18,FamiliarHorse,Animate,5417,TRUE
ANCAT18,FamiliarHorse,Animate,5433,TRUE
ANCAT18,FamiliarHorse,Animate,5450,TRUE
ANCAT18,FamiliarHorse,Animate,5467,TRUE
ANCAT18,FamiliarHorse,Animate,5483,TRUE
ANCAT18,FamiliarHorse,Animate,5500,TRUE
ANCAT18,FamiliarHorse,Animate,5517,TRUE
ANCAT18,FamiliarHorse,Animate,5533,TRUE
ANCAT18,FamiliarHorse,Animate,5550,TRUE
ANCAT18,FamiliarSpoon,Inanimate,0,TRUE
ANCAT18,FamiliarSpoon,Inanimate,17,TRUE
ANCAT18,FamiliarSpoon,Inanimate,33,TRUE
ANCAT18,FamiliarSpoon,Inanimate,50,TRUE
ANCAT18,FamiliarSpoon,Inanimate,67,TRUE
ANCAT18,FamiliarSpoon,Inanimate,83,TRUE
ANCAT18,FamiliarSpoon,Inanimate,100,TRUE
ANCAT18,FamiliarSpoon,Inanimate,117,TRUE
ANCAT18,FamiliarSpoon,Inanimate,300,TRUE
ANCAT18,FamiliarSpoon,Inanimate,317,TRUE
ANCAT18,FamiliarSpoon,Inanimate,333,TRUE
ANCAT18,FamiliarSpoon,Inanimate,350,TRUE
ANCAT18,FamiliarSpoon,Inanimate,367,TRUE
ANCAT18,FamiliarSpoon,Inanimate,383,TRUE
ANCAT18,FamiliarSpoon,Inanimate,400,TRUE
ANCAT18,FamiliarSpoon,Inanimate,417,TRUE
ANCAT18,FamiliarSpoon,Inanimate,433,TRUE
ANCAT18,FamiliarSpoon,Inanimate,450,TRUE
ANCAT18,FamiliarSpoon,Inanimate,467,TRUE
ANCAT18,FamiliarSpoon,Inanimate,483,TRUE
ANCAT18,FamiliarSpoon,Inanimate,500,TRUE
ANCAT18,FamiliarSpoon,Inanimate,517,TRUE
ANCAT18,FamiliarSpoon,Inanimate,533,TRUE
ANCAT18,FamiliarSpoon,Inanimate,550,TRUE
ANCAT18,FamiliarSpoon,Inanimate,567,TRUE
ANCAT18,FamiliarSpoon,Inanimate,583,TRUE
ANCAT18,FamiliarSpoon,Inanimate,600,TRUE
ANCAT18,FamiliarSpoon,Inanimate,617,TRUE
ANCAT18,FamiliarSpoon,Inanimate,633,TRUE
ANCAT18,FamiliarSpoon,Inanimate,650,TRUE
ANCAT18,FamiliarSpoon,Inanimate,667,TRUE
ANCAT18,FamiliarSpoon,Inanimate,683,TRUE
ANCAT18,FamiliarSpoon,Inanimate,700,TRUE
ANCAT18,FamiliarSpoon,Inanimate,717,TRUE
ANCAT18,FamiliarSpoon,Inanimate,733,TRUE
ANCAT18,FamiliarSpoon,Inanimate,750,TRUE
ANCAT18,FamiliarSpoon,Inanimate,767,TRUE
ANCAT18,FamiliarSpoon,Inanimate,783,TRUE
ANCAT18,FamiliarSpoon,Inanimate,800,TRUE
ANCAT18,FamiliarSpoon,Inanimate,817,TRUE
ANCAT18,FamiliarSpoon,Inanimate,833,TRUE
ANCAT18,FamiliarSpoon,Inanimate,850,TRUE
ANCAT18,FamiliarSpoon,Inanimate,867,TRUE
ANCAT18,FamiliarSpoon,Inanimate,883,TRUE
ANCAT18,FamiliarSpoon,Inanimate,900,TRUE
ANCAT18,FamiliarSpoon,Inanimate,917,TRUE
ANCAT18,FamiliarSpoon,Inanimate,933,TRUE
ANCAT18,FamiliarSpoon,Inanimate,950,TRUE
ANCAT18,FamiliarSpoon,Inanimate,967,TRUE
ANCAT18,FamiliarSpoon,Inanimate,983,TRUE
ANCAT18,FamiliarSpoon,Inanimate,1000,TRUE
ANCAT18,FamiliarSpoon,Inanimate,1017,TRUE
ANCAT18,FamiliarSpoon,Inanimate,1033,TRUE
ANCAT18,FamiliarSpoon,Inanimate,1050,TRUE
ANCAT18,FamiliarSpoon,Inanimate,1067,TRUE
ANCAT18,FamiliarSpoon,Inanimate,1083,TRUE
ANCAT18,FamiliarSpoon,Inanimate,1100,TRUE
ANCAT18,FamiliarSpoon,Inanimate,1117,TRUE
ANCAT18,FamiliarSpoon,Inanimate,1133,TRUE
ANCAT18,FamiliarSpoon,Inanimate,1150,TRUE
ANCAT18,FamiliarSpoon,Inanimate,1167,TRUE
ANCAT18,FamiliarSpoon,Inanimate,1183,TRUE
ANCAT18,FamiliarSpoon,Inanimate,1200,TRUE
ANCAT18,FamiliarSpoon,Inanimate,1217,TRUE
ANCAT18,FamiliarSpoon,Inanimate,1233,TRUE
ANCAT18,FamiliarSpoon,Inanimate,1283,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1300,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1317,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1333,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1350,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1367,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1383,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1400,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1417,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1433,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1450,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1467,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1483,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1500,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1517,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1533,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1550,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1567,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1583,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1600,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1617,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1633,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1650,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1667,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1683,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1700,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1717,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1733,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1750,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1767,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1783,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1800,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1817,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1833,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1850,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1867,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1883,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1900,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1917,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1933,FALSE
ANCAT18,FamiliarSpoon,Inanimate,1950,FALSE
